ip,cn,id,name,country,dns,port_forward,protocol,offline
45.133.172.250,manchester426,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ovpnudp,False
45.133.172.251,manchester426,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,wg,False
146.70.10.62,costarica403,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ikev2,False
146.70.10.53,costarica403,sanjose,Costa Rica,CR,sanjose.privacy.network,True,meta,False
146.70.10.61,costarica403,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ovpntcp,False
146.70.10.60,costarica403,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ovpnudp,False
146.70.10.61,costarica403,sanjose,Costa Rica,CR,sanjose.privacy.network,True,wg,False
181.214.93.5,dallas404,us_south_west,US Texas,US,us-texas.privacy.network,False,ikev2,False
181.214.93.3,dallas404,us_south_west,US Texas,US,us-texas.privacy.network,False,meta,False
181.214.93.48,dallas404,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpntcp,False
181.214.93.48,dallas404,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpnudp,False
181.214.93.22,dallas404,us_south_west,US Texas,US,us-texas.privacy.network,False,wg,False
84.239.28.13,littlerock402,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ikev2,False
84.239.28.1,littlerock402,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,meta,False
84.239.28.6,littlerock402,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ovpntcp,False
84.239.28.6,littlerock402,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ovpnudp,False
84.239.28.11,littlerock402,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,wg,False
191.96.37.205,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ikev2,False
191.96.37.188,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,meta,False
191.96.37.207,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ovpntcp,False
191.96.37.195,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ovpnudp,False
191.96.37.206,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,wg,False
84.239.25.7,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ikev2,False
84.239.25.1,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,meta,False
84.239.25.8,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpntcp,False
84.239.25.4,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpnudp,False
84.239.25.10,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,wg,False
149.22.87.31,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ikev2,False
149.22.87.1,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,meta,False
149.22.87.54,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ovpntcp,False
149.22.87.14,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ovpnudp,False
149.22.87.15,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,wg,False
156.146.46.76,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ikev2,False
156.146.46.65,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,meta,False
156.146.46.73,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpntcp,False
156.146.46.95,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpnudp,False
156.146.46.80,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,wg,False
102.165.16.17,newjersey425,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ikev2,False
102.165.16.2,newjersey425,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,meta,False
102.165.16.16,newjersey425,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ovpntcp,False
102.165.16.35,newjersey425,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ovpnudp,False
102.165.16.38,newjersey425,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,wg,False
173.239.247.172,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ikev2,False
173.239.247.152,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,meta,False
173.239.247.171,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpntcp,False
173.239.247.164,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpnudp,False
173.239.247.174,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,wg,False
176.125.229.22,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ikev2,False
176.125.229.16,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,meta,False
176.125.229.29,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ovpntcp,False
176.125.229.24,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ovpnudp,False
176.125.229.29,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,wg,False
84.239.5.4,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ikev2,False
84.239.5.1,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,meta,False
84.239.5.30,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpntcp,False
84.239.5.29,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpnudp,False
84.239.5.12,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,wg,False
185.253.160.13,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ikev2,False
185.253.160.2,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,meta,False
185.253.160.9,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpntcp,False
185.253.160.11,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpnudp,False
185.253.160.8,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,wg,False
45.154.154.25,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ikev2,False
45.154.154.2,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,meta,False
45.154.154.24,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ovpntcp,False
45.154.154.27,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ovpnudp,False
45.154.154.27,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,wg,False
84.239.48.13,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ikev2,False
84.239.48.1,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,meta,False
84.239.48.17,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpntcp,False
84.239.48.9,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpnudp,False
84.239.48.14,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,wg,False
181.41.202.149,vancouver432,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ikev2,False
181.41.202.6,vancouver432,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,meta,False
181.41.202.144,vancouver432,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpntcp,False
181.41.202.134,vancouver432,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpnudp,False
181.41.202.156,vancouver432,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,wg,False
84.239.48.148,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ikev2,False
84.239.48.129,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,meta,False
84.239.48.144,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpntcp,False
84.239.48.135,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpnudp,False
84.239.48.145,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,wg,False
84.239.31.134,mississippi402,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ikev2,False
84.239.31.129,mississippi402,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,meta,False
84.239.31.143,mississippi402,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ovpntcp,False
84.239.31.133,mississippi402,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ovpnudp,False
84.239.31.139,mississippi402,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,wg,False
98.159.36.135,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ikev2,False
98.159.36.128,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,meta,False
98.159.36.134,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpntcp,False
98.159.36.134,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpnudp,False
98.159.36.137,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,wg,False
173.244.58.14,mongolia405,mongolia,Mongolia,MN,mongolia.privacy.network,True,ikev2,False
173.244.58.13,mongolia405,mongolia,Mongolia,MN,mongolia.privacy.network,True,meta,False
173.244.58.17,mongolia405,mongolia,Mongolia,MN,mongolia.privacy.network,True,ovpntcp,False
173.244.58.17,mongolia405,mongolia,Mongolia,MN,mongolia.privacy.network,True,ovpnudp,False
173.244.58.22,mongolia405,mongolia,Mongolia,MN,mongolia.privacy.network,True,wg,False
84.239.12.145,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ikev2,False
84.239.12.129,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,meta,False
84.239.12.135,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpntcp,False
84.239.12.141,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpnudp,False
84.239.12.143,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,wg,False
149.22.87.145,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ikev2,False
149.22.87.129,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,meta,False
149.22.87.132,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpntcp,False
149.22.87.159,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpnudp,False
149.22.87.142,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,wg,False
84.239.10.12,tennessee402,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ikev2,False
84.239.10.1,tennessee402,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,meta,False
84.239.10.17,tennessee402,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ovpntcp,False
84.239.10.15,tennessee402,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ovpnudp,False
84.239.10.2,tennessee402,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,wg,False
154.16.81.81,sydney431,aus,AU Sydney,AU,au-sydney.privacy.network,True,ikev2,False
154.16.81.4,sydney431,aus,AU Sydney,AU,au-sydney.privacy.network,True,meta,False
154.16.81.93,sydney431,aus,AU Sydney,AU,au-sydney.privacy.network,True,ovpntcp,False
154.16.81.91,sydney431,aus,AU Sydney,AU,au-sydney.privacy.network,True,ovpnudp,False
154.16.81.71,sydney431,aus,AU Sydney,AU,au-sydney.privacy.network,True,wg,False
84.239.41.7,newhampshire402,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ikev2,False
84.239.41.2,newhampshire402,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,meta,False
84.239.41.15,newhampshire402,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpntcp,False
84.239.41.17,newhampshire402,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpnudp,False
84.239.41.3,newhampshire402,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,wg,False
95.181.237.42,venezuela406,venezuela,Venezuela,VE,venezuela.privacy.network,True,ikev2,False
95.181.237.38,venezuela406,venezuela,Venezuela,VE,venezuela.privacy.network,True,meta,False
95.181.237.45,venezuela406,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpntcp,False
95.181.237.45,venezuela406,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpnudp,False
95.181.237.50,venezuela406,venezuela,Venezuela,VE,venezuela.privacy.network,True,wg,False
84.239.45.139,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ikev2,False
84.239.45.129,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,meta,False
84.239.45.143,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ovpntcp,False
84.239.45.146,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ovpnudp,False
84.239.45.137,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,wg,False
84.239.50.2,southdakota402,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ikev2,False
84.239.50.1,southdakota402,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,meta,False
84.239.50.16,southdakota402,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ovpntcp,False
84.239.50.18,southdakota402,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ovpnudp,False
84.239.50.6,southdakota402,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,wg,False
84.239.41.138,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ikev2,False
84.239.41.129,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,meta,False
84.239.41.147,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpntcp,False
84.239.41.140,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpnudp,False
84.239.41.133,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,wg,False
191.101.209.61,london403,uk,UK London,GB,uk-london.privacy.network,True,ikev2,False
191.101.209.33,london403,uk,UK London,GB,uk-london.privacy.network,True,meta,False
191.101.209.44,london403,uk,UK London,GB,uk-london.privacy.network,True,ovpntcp,False
191.101.209.48,london403,uk,UK London,GB,uk-london.privacy.network,True,ovpnudp,False
191.101.209.50,london403,uk,UK London,GB,uk-london.privacy.network,True,wg,False
46.246.8.134,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ikev2,False
46.246.3.106,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,meta,False
46.246.8.130,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ovpntcp,False
46.246.8.145,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ovpnudp,False
46.246.8.145,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,wg,False
172.98.87.191,phoenix409,us3,US West,US,us3.privacy.network,False,ikev2,False
172.98.87.130,phoenix409,us3,US West,US,us3.privacy.network,False,meta,False
172.98.87.132,phoenix409,us3,US West,US,us3.privacy.network,False,ovpntcp,False
172.98.87.154,phoenix409,us3,US West,US,us3.privacy.network,False,ovpnudp,False
172.98.87.169,phoenix409,us3,US West,US,us3.privacy.network,False,wg,False
84.239.52.18,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ikev2,False
84.239.52.1,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,meta,False
84.239.52.19,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpntcp,False
84.239.52.5,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpnudp,False
84.239.52.4,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,wg,False
173.239.194.243,melbourne428,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ikev2,False
173.239.194.9,melbourne428,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,meta,False
173.239.194.245,melbourne428,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ovpntcp,False
173.239.194.244,melbourne428,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ovpnudp,False
173.239.194.235,melbourne428,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,wg,False
173.244.42.7,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ikev2,False
173.244.42.2,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,meta,False
173.244.42.13,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ovpntcp,False
173.244.42.12,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ovpnudp,False
173.244.42.13,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,wg,False
84.239.47.62,connecticut404,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ikev2,False
84.239.47.61,connecticut404,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,meta,False
84.239.47.70,connecticut404,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpntcp,False
84.239.47.80,connecticut404,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpnudp,False
84.239.47.68,connecticut404,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,wg,False
188.214.122.120,cairo402,egypt,Egypt,EG,egypt.privacy.network,True,ikev2,False
188.214.122.114,cairo402,egypt,Egypt,EG,egypt.privacy.network,True,meta,False
188.214.122.125,cairo402,egypt,Egypt,EG,egypt.privacy.network,True,ovpntcp,False
188.214.122.118,cairo402,egypt,Egypt,EG,egypt.privacy.network,True,ovpnudp,False
188.214.122.125,cairo402,egypt,Egypt,EG,egypt.privacy.network,True,wg,False
149.88.109.140,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ikev2,False
149.88.109.129,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,meta,False
149.88.109.142,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpntcp,False
149.88.109.148,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpnudp,False
149.88.109.136,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,wg,False
184.170.241.3,phoenix406,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ikev2,False
184.170.241.2,phoenix406,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,meta,False
184.170.241.3,phoenix406,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpntcp,False
184.170.241.3,phoenix406,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpnudp,False
184.170.241.5,phoenix406,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,wg,False
195.80.150.188,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,ikev2,False
